candidate_id,axis_id,alpha_hash,symbol,timeframe,intended_side_mode,status,reject_reason,blocker_reason,gross_bps,cost_bps,net_bps,trade_count,long_trade_count,short_trade_count,a1_pass,a2_pass,clip_method,clip_threshold,trigger_type,band_k
8b124e6852c0d4da1bd8cb7a187b2d8f510b3537a607e0ae69f36d2331948269,H,f5e47af4cad2ff6584964f6b340483a20ce217c599e4805a796fb3bec0432d2a,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,755.5045166015625,sign_flip,
0b127c850f17e3d08d52fe2cf36b041dac2cabb2566d230e627b5d1e18e420f8,H,95c027ded2b23d3ea3f943350ac79820fe5d2ff9715aa70cea1e1157815fb9f9,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,11917259776.0,sign_flip,
a09c419a2431986639907c629af777e15819886b58594ec4e86aee6895d3a4f1,H,95c027ded2b23d3ea3f943350ac79820fe5d2ff9715aa70cea1e1157815fb9f9,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,11917259776.0,sign_flip,
e45c3f3da854c363690343c924428660ddd584c6bc3ca695d6ad6709b9e4563a,H,95c027ded2b23d3ea3f943350ac79820fe5d2ff9715aa70cea1e1157815fb9f9,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,10455180288.0,sign_flip,
c281060edc286bcb3c596c69f37e52e03d69eea25f414e3d42e4ba01f1aca86c,H,95c027ded2b23d3ea3f943350ac79820fe5d2ff9715aa70cea1e1157815fb9f9,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,10455180288.0,sign_flip,
e986d815cb32cdebac4b391c78073b12aaf8300f36a4b7e5766e42cb0047b29d,H,95c027ded2b23d3ea3f943350ac79820fe5d2ff9715aa70cea1e1157815fb9f9,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,2303932160.0,sign_flip,
6150c39956f17cfa32213ee3bd11d86bfe073e8c1c4fc7c813dd560acd3fd586,H,95c027ded2b23d3ea3f943350ac79820fe5d2ff9715aa70cea1e1157815fb9f9,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,2303932160.0,sign_flip,
abd5d613e491305bb19c47e5cc24f425eeac2d538f0040766d47cf11d09e2c36,H,41f6a86f24b63ff92a8a0d8b57147537aa41c87fbab34409e0a1d25bb854eacd,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
581f753242930cc8fcd7bc0ef1001d754f8386c17d0158de6c2255546dbd2ca0,H,41f6a86f24b63ff92a8a0d8b57147537aa41c87fbab34409e0a1d25bb854eacd,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
7245c123b51065c9b7e74c9e31eb33594130dc6c91ef9bfdef88fe58e7204c49,H,41f6a86f24b63ff92a8a0d8b57147537aa41c87fbab34409e0a1d25bb854eacd,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
df0627b3e114a4674deff97b2efb073878a4702a9c1b55cd58446072085287c6,H,41f6a86f24b63ff92a8a0d8b57147537aa41c87fbab34409e0a1d25bb854eacd,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
d206aed5a4a4221b3ce24899afeed80de156e688677d335fdbc94b5c7102e95e,H,a9a8b1527c5565c1b516b30f6db5a2283824bd423aa1dcc9caa583f6ae47c9cf,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,97678.5390625,sign_flip,
97c030f3ed8e87a843660d03330f6a8e5b757ec7c375b935c6c803e56216a53a,H,a9a8b1527c5565c1b516b30f6db5a2283824bd423aa1dcc9caa583f6ae47c9cf,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,97678.5390625,sign_flip,
12aa88c5ec2e5a09d0e1edc5367b4654ab970b131558a653b92463b16a58f042,H,a9a8b1527c5565c1b516b30f6db5a2283824bd423aa1dcc9caa583f6ae47c9cf,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,3603.910888671875,sign_flip,
65f88f467b65198548219ffdee9508c9e413fb2058f1fa8842006df289717469,H,a9a8b1527c5565c1b516b30f6db5a2283824bd423aa1dcc9caa583f6ae47c9cf,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,3603.910888671875,sign_flip,
5577798ee938befa4030b1c9c1ecca0e5801bb467d3a6dd61594b6c7500b1773,H,a9a8b1527c5565c1b516b30f6db5a2283824bd423aa1dcc9caa583f6ae47c9cf,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,188.88760375976562,sign_flip,
1d322950e14c0957a95b2bad76ca1e63300bab10b4fd40fa3fc3638dd0ee0959,H,a9a8b1527c5565c1b516b30f6db5a2283824bd423aa1dcc9caa583f6ae47c9cf,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,188.88760375976562,sign_flip,
207660ab5c8f7317e4c284ff9897142e4f668b0b99f7050e496f511c687860fa,H,36ff065d9857d236d24205c71a1a68c0256a99a08c51a800d7fecb2661e22dca,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,2.0,sign_flip,
